Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Amount_numeric,Year,Month,Quarter,Unit_key,Unit_category,Unit_multiplier,Amount_standardised,Amount_fraction,is_duplicate
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-02-01,409577,409577.0,2012.0,2.0,1.0,million,currency_billions,0.001,409.577,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-03-01,465169,465169.0,2012.0,3.0,1.0,million,currency_billions,0.001,465.169,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-04-01,534442,534442.0,2012.0,4.0,2.0,million,currency_billions,0.001,534.442,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-05-01,597295,597295.0,2012.0,5.0,2.0,million,currency_billions,0.001,597.295,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-06-01,690732,690732.0,2012.0,6.0,2.0,million,currency_billions,0.001,690.732,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-07-01,43189.4,43189.4,2012.0,7.0,3.0,million,currency_billions,0.001,43.1894,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-08-01,97343.3,97343.3,2012.0,8.0,3.0,million,currency_billions,0.001,97.3433,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-09-01,162004,162004.0,2012.0,9.0,3.0,million,currency_billions,0.001,162.004,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-10-01,216270.6,216270.6,2012.0,10.0,4.0,million,currency_billions,0.001,216.2706,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-11-01,280959.4,280959.4,2012.0,11.0,4.0,million,currency_billions,0.001,280.9594,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-12-01,359083.3,359083.3,2012.0,12.0,4.0,million,currency_billions,0.001,359.0833,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-01-01,419576.4,419576.4,2013.0,1.0,1.0,million,currency_billions,0.001,419.57640000000004,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-02-01,473286.2,473286.2,2013.0,2.0,1.0,million,currency_billions,0.001,473.2862,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-03-01,531592.3,531592.3,2013.0,3.0,1.0,million,currency_billions,0.001,531.5923,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-04-01,658999.3,658999.3,2013.0,4.0,2.0,million,currency_billions,0.001,658.9993000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-05-01,695046.4,695046.4,2013.0,5.0,2.0,million,currency_billions,0.001,695.0464000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-06-01,822667,822667.0,2013.0,6.0,2.0,million,currency_billions,0.001,822.667,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-07-01,58577.4,58577.4,2013.0,7.0,3.0,million,currency_billions,0.001,58.577400000000004,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-08-01,128122.3,128122.3,2013.0,8.0,3.0,million,currency_billions,0.001,128.1223,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-09-01,213567,213567.0,2013.0,9.0,3.0,million,currency_billions,0.001,213.567,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-10-01,288676.1,288676.1,2013.0,10.0,4.0,million,currency_billions,0.001,288.67609999999996,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-11-01,364090.3,364090.3,2013.0,11.0,4.0,million,currency_billions,0.001,364.0903,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-12-01,460602.4,460602.4,2013.0,12.0,4.0,million,currency_billions,0.001,460.60240000000005,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-01-01,538800.9,538800.9,2014.0,1.0,1.0,million,currency_billions,0.001,538.8009000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-02-01,587105.2,587105.2,2014.0,2.0,1.0,million,currency_billions,0.001,587.1052,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-03-01,681576.8,681576.8,2014.0,3.0,1.0,million,currency_billions,0.001,681.5768,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-04-01,779013.4,779013.4,2014.0,4.0,2.0,million,currency_billions,0.001,779.0134,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-05-01,860159.9,860159.9,2014.0,5.0,2.0,million,currency_billions,0.001,860.1599,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-06-01,969162.2,969162.2,2014.0,6.0,2.0,million,currency_billions,0.001,969.1622,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-07-01,89730.2,89730.2,2014.0,7.0,3.0,million,currency_billions,0.001,89.7302,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-08-01,167580.2,167580.2,2014.0,8.0,3.0,million,currency_billions,0.001,167.58020000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-09-01,261501,261501.0,2014.0,9.0,3.0,million,currency_billions,0.001,261.50100000000003,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-10-01,352272.6,352272.6,2014.0,10.0,4.0,million,currency_billions,0.001,352.2726,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-11-01,416130.2,416130.2,2014.0,11.0,4.0,million,currency_billions,0.001,416.1302,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-12-01,536765.6,536765.6,2014.0,12.0,4.0,million,currency_billions,0.001,536.7656,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-01-01,611056.3,611056.3,2015.0,1.0,1.0,million,currency_billions,0.001,611.0563000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-02-01,692787.7,692787.7,2015.0,2.0,1.0,million,currency_billions,0.001,692.7877,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-03-01,764567.3,764567.3,2015.0,3.0,1.0,million,currency_billions,0.001,764.5673,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-04-01,878398.3,878398.3,2015.0,4.0,2.0,million,currency_billions,0.001,878.3983000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-05-01,958765.8,958765.8,2015.0,5.0,2.0,million,currency_billions,0.001,958.7658,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-06-01,1083161.9,1083161.9,2015.0,6.0,2.0,million,currency_billions,0.001,1083.1618999999998,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-07-01,81207.6,81207.6,2015.0,7.0,3.0,million,currency_billions,0.001,81.20760000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-08-01,162190.8,162190.8,2015.0,8.0,3.0,million,currency_billions,0.001,162.1908,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-09-01,276994.1,276994.1,2015.0,9.0,3.0,million,currency_billions,0.001,276.9941,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-10-01,365483.7,365483.7,2015.0,10.0,4.0,million,currency_billions,0.001,365.4837,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-11-01,451285.7,451285.7,2015.0,11.0,4.0,million,currency_billions,0.001,451.2857,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-12-01,575240,575240.0,2015.0,12.0,4.0,million,currency_billions,0.001,575.24,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-01-01,670940.5,670940.5,2016.0,1.0,1.0,million,currency_billions,0.001,670.9405,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-02-01,680877.9,680877.9,2016.0,2.0,1.0,million,currency_billions,0.001,680.8779000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-03-01,852379.9,852379.9,2016.0,3.0,1.0,million,currency_billions,0.001,852.3799,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-04-01,973261.9,973261.9,2016.0,4.0,2.0,million,currency_billions,0.001,973.2619000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-05-01,1084865.5,1084865.5,2016.0,5.0,2.0,million,currency_billions,0.001,1084.8655,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-06-01,1222014.7,1222014.7,2016.0,6.0,2.0,million,currency_billions,0.001,1222.0147,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-07-01,88693.7,88693.7,2016.0,7.0,3.0,million,currency_billions,0.001,88.69369999999999,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-08-01,196788.8,196788.8,2016.0,8.0,3.0,million,currency_billions,0.001,196.78879999999998,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-09-01,316169.5,316169.5,2016.0,9.0,3.0,million,currency_billions,0.001,316.1695,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-10-01,405291.4,405291.4,2016.0,10.0,4.0,million,currency_billions,0.001,405.2914,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-11-01,512733.5,512733.5,2016.0,11.0,4.0,million,currency_billions,0.001,512.7335,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-12-01,669335.1,669335.1,2016.0,12.0,4.0,million,currency_billions,0.001,669.3351,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-01-01,772694.6,772694.6,2017.0,1.0,1.0,million,currency_billions,0.001,772.6946,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-02-01,869721,869721.0,2017.0,2.0,1.0,million,currency_billions,0.001,869.721,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-03-01,974707.6,974707.6,2017.0,3.0,1.0,million,currency_billions,0.001,974.7076,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-04-01,1106128.1,1106128.1,2017.0,4.0,2.0,million,currency_billions,0.001,1106.1281000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-05-01,1251247.5,1251247.5,2017.0,5.0,2.0,million,currency_billions,0.001,1251.2475,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-06-01,1397100.2,1397100.2,2017.0,6.0,2.0,million,currency_billions,0.001,1397.1002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-07-01,95411.9,95411.9,2017.0,7.0,3.0,million,currency_billions,0.001,95.4119,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-08-01,204026.1,204026.1,2017.0,8.0,3.0,million,currency_billions,0.001,204.0261,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-09-01,344877.8,344877.8,2017.0,9.0,3.0,million,currency_billions,0.001,344.8778,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-10-01,444058,444058.0,2017.0,10.0,4.0,million,currency_billions,0.001,444.058,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-11-01,558394.9,558394.9,2017.0,11.0,4.0,million,currency_billions,0.001,558.3949,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-12-01,706224.7,706224.7,2017.0,12.0,4.0,million,currency_billions,0.001,706.2247,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-01-01,840619,840619.0,2018.0,1.0,1.0,million,currency_billions,0.001,840.619,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-02-01,933489.5,933489.5,2018.0,2.0,1.0,million,currency_billions,0.001,933.4895,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-03-01,1047775.7,1047775.7,2018.0,3.0,1.0,million,currency_billions,0.001,1047.7757,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-04-01,1175162.2,1175162.2,2018.0,4.0,2.0,million,currency_billions,0.001,1175.1622,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-05-01,1307717,1307717.0,2018.0,5.0,2.0,million,currency_billions,0.001,1307.717,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-06-01,1487227.1,1487227.1,2018.0,6.0,2.0,million,currency_billions,0.001,1487.2271,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-07-01,110155.5,110155.5,2018.0,7.0,3.0,million,currency_billions,0.001,110.1555,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-08-01,227106.3,227106.3,2018.0,8.0,3.0,million,currency_billions,0.001,227.1063,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-09-01,365994.9,365994.9,2018.0,9.0,3.0,million,currency_billions,0.001,365.99490000000003,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-10-01,489802.8,489802.8,2018.0,10.0,4.0,million,currency_billions,0.001,489.8028,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-11-01,619006.9,619006.9,2018.0,11.0,4.0,million,currency_billions,0.001,619.0069000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-12-01,794652.7,794652.7,2018.0,12.0,4.0,million,currency_billions,0.001,794.6527,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-01-01,924807,924807.0,2019.0,1.0,1.0,million,currency_billions,0.001,924.807,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-02-01,1032822.5,1032822.5,2019.0,2.0,1.0,million,currency_billions,0.001,1032.8225,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-03-01,1157188.2,1157188.2,2019.0,3.0,1.0,million,currency_billions,0.001,1157.1882,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-04-01,1333858.8,1333858.8,2019.0,4.0,2.0,million,currency_billions,0.001,1333.8588,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-05-01,1493702.1,1493702.1,2019.0,5.0,2.0,million,currency_billions,0.001,1493.7021000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-06-01,1644673.3,1644673.3,2019.0,6.0,2.0,million,currency_billions,0.001,1644.6733000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-07-01,117134.5,117134.5,2019.0,7.0,3.0,million,currency_billions,0.001,117.1345,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-08-01,237352.6,237352.6,2019.0,8.0,3.0,million,currency_billions,0.001,237.35260000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-09-01,421158.9,421158.9,2019.0,9.0,3.0,million,currency_billions,0.001,421.1589,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-10-01,559219.2,559219.2,2019.0,10.0,4.0,million,currency_billions,0.001,559.2192,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-11-01,733214.2,733214.2,2019.0,11.0,4.0,million,currency_billions,0.001,733.2142,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-12-01,930374.1,930374.1,2019.0,12.0,4.0,million,currency_billions,0.001,930.3741,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-01-01,1061498.4,1061498.4,2020.0,1.0,1.0,million,currency_billions,0.001,1061.4984,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-02-01,1175835.6,1175835.6,2020.0,2.0,1.0,million,currency_billions,0.001,1175.8356,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-03-01,1332190.8,1332190.8,2020.0,3.0,1.0,million,currency_billions,0.001,1332.1908,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-04-01,1468388.3,1468388.3,2020.0,4.0,2.0,million,currency_billions,0.001,1468.3883,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-05-01,1583432.3,1583432.3,2020.0,5.0,2.0,million,currency_billions,0.001,1583.4323000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-06-01,1733631.1,1733631.1,2020.0,6.0,2.0,million,currency_billions,0.001,1733.6311,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-07-01,105254.4,105254.4,2020.0,7.0,3.0,million,currency_billions,0.001,105.25439999999999,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-08-01,211859.3,211859.3,2020.0,8.0,3.0,million,currency_billions,0.001,211.8593,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-09-01,378677.6,378677.6,2020.0,9.0,3.0,million,currency_billions,0.001,378.6776,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-10-01,505311.1,505311.1,2020.0,10.0,4.0,million,currency_billions,0.001,505.3111,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-11-01,624183.5,624183.5,2020.0,11.0,4.0,million,currency_billions,0.001,624.1835,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-12-01,810552,810552.0,2020.0,12.0,4.0,million,currency_billions,0.001,810.552,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-01-01,937044,937044.0,2021.0,1.0,1.0,million,currency_billions,0.001,937.044,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-02-01,1079562,1079562.0,2021.0,2.0,1.0,million,currency_billions,0.001,1079.5620000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-03-01,1245286.5,1245286.5,2021.0,3.0,1.0,million,currency_billions,0.001,1245.2865,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-04-01,1423819.1,1423819.1,2021.0,4.0,2.0,million,currency_billions,0.001,1423.8191000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-05-01,1558188,1558188.0,2021.0,5.0,2.0,million,currency_billions,0.001,1558.188,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-06-01,1738384.6,1738384.6,2021.0,6.0,2.0,million,currency_billions,0.001,1738.3846,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-07-01,135011.4,135011.4,2021.0,7.0,3.0,million,currency_billions,0.001,135.0114,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-08-01,276913.5,276913.5,2021.0,8.0,3.0,million,currency_billions,0.001,276.9135,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-09-01,506301.7,506301.7,2021.0,9.0,3.0,million,currency_billions,0.001,506.30170000000004,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-10-01,655656.5,655656.5,2021.0,10.0,4.0,million,currency_billions,0.001,655.6565,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-11-01,808208.8,808208.8,2021.0,11.0,4.0,million,currency_billions,0.001,808.2088000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-12-01,1032163.3,1032163.3,2021.0,12.0,4.0,million,currency_billions,0.001,1032.1633000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-01-01,1193501.2,1193501.2,2022.0,1.0,1.0,million,currency_billions,0.001,1193.5012,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-02-01,1321812,1321812.0,2022.0,2.0,1.0,million,currency_billions,0.001,1321.8120000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-03-01,1520933.7,1520933.7,2022.0,3.0,1.0,million,currency_billions,0.001,1520.9337,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-04-01,1718867.3,1718867.3,2022.0,4.0,2.0,million,currency_billions,0.001,1718.8673000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-05-01,1915623.6,1915623.6,2022.0,5.0,2.0,million,currency_billions,0.001,1915.6236000000001,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-06-01,2199807.8,2199807.8,2022.0,6.0,2.0,million,currency_billions,0.001,2199.8078,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-07-01,146264.1,146264.1,2022.0,7.0,3.0,million,currency_billions,0.001,146.2641,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-08-01,312257.4,312257.4,2022.0,8.0,3.0,million,currency_billions,0.001,312.2574,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-09-01,569600.4,569600.4,2022.0,9.0,3.0,million,currency_billions,0.001,569.6004,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-10-01,731264.9,731264.9,2022.0,10.0,4.0,million,currency_billions,0.001,731.2649,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-11-01,893792,893792.0,2022.0,11.0,4.0,million,currency_billions,0.001,893.792,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-12-01,1147033.9,1147033.9,2022.0,12.0,4.0,million,currency_billions,0.001,1147.0339,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-01-01,1310802.1,1310802.1,2023.0,1.0,1.0,million,currency_billions,0.001,1310.8021,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-02-01,1463276.3,1463276.3,2023.0,2.0,1.0,million,currency_billions,0.001,1463.2763,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-03-01,1686043.2,1686043.2,2023.0,3.0,1.0,million,currency_billions,0.001,1686.0432,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-04-01,1894603.4,1894603.4,2023.0,4.0,2.0,million,currency_billions,0.001,1894.6034,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-05-01,2080266.1,2080266.1,2023.0,5.0,2.0,million,currency_billions,0.001,2080.2661000000003,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-06-01,2360509.7,2360509.7,2023.0,6.0,2.0,million,currency_billions,0.001,2360.5097,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-07-01,169534.4,169534.4,2023.0,7.0,3.0,million,currency_billions,0.001,169.5344,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-08-01,351303.8,351303.8,2023.0,8.0,3.0,million,currency_billions,0.001,351.3038,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-09-01,586050.1,586050.1,2023.0,9.0,3.0,million,currency_billions,0.001,586.0501,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-10-01,826666.2,826666.2,2023.0,10.0,4.0,million,currency_billions,0.001,826.6662,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-11-01,1011525,1011525.0,2023.0,11.0,4.0,million,currency_billions,0.001,1011.525,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2023-12-01,1270187.2,1270187.2,2023.0,12.0,4.0,million,currency_billions,0.001,1270.1872,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-01-01,1500906.6,1500906.6,2024.0,1.0,1.0,million,currency_billions,0.001,1500.9066,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-02-01,1678092.7,1678092.7,2024.0,2.0,1.0,million,currency_billions,0.001,1678.0927,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-03-01,1855652.3,1855652.3,2024.0,3.0,1.0,million,currency_billions,0.001,1855.6523000000002,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-04-01,2116998.4,2116998.4,2024.0,4.0,2.0,million,currency_billions,0.001,2116.9984,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-05-01,2390541.2,2390541.2,2024.0,5.0,2.0,million,currency_billions,0.001,2390.5412,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-06-01,2702661.7,2702661.7,2024.0,6.0,2.0,million,currency_billions,0.001,2702.6617,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-07-01,192505.8,192505.8,2024.0,7.0,3.0,million,currency_billions,0.001,192.5058,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-08-01,373459.4,373459.4,2024.0,8.0,3.0,million,currency_billions,0.001,373.4594,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-09-01,656392.6,656392.6,2024.0,9.0,3.0,million,currency_billions,0.001,656.3926,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-10-01,891785.7,891785.7,2024.0,10.0,4.0,million,currency_billions,0.001,891.7857,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-11-01,1088336.7,1088336.7,2024.0,11.0,4.0,million,currency_billions,0.001,1088.3367,,False
Kenya,Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2024-12-01,1331774.5,1331774.5,2024.0,12.0,4.0,million,currency_billions,0.001,1331.7745,,False
