date,country,indicator,time,issue_type,action_taken,decision_owner,evidence_link,notes
2025-11-29,Kenya,Real GDP,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Real GDP,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Real GDP,2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Real GDP,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Real GDP,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Real GDP,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Real GDP,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Real GDP,2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1993-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1994-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1995-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1996-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1997-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1998-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,1999-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2000-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2001-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2002-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2003-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2004-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2005-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2006-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2007-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2008-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2009-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,South Africa,Real GDP,2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2005-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2006-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2007-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2008-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2009-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Tanzania,Real GDP,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Senegal,Real GDP,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Senegal,Real GDP,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Senegal,Real GDP,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Senegal,Real GDP,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Senegal,Real GDP,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Revenue,2007-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 40.27% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2008-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 39.04% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2009-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 33.19% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2010-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 42.25% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2011-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 44.33% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2012-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 34.05% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2013-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 39.39% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2014-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 37.71% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2015-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 39.06% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2016-01-01T00:00:00,duplicate_same_frequency,Values within 1% range; retained maximum absolute amount as representative.,GPT-5 Codex automation,fiscal_data_deduped.csv,Kept Yearly record (331741.0); dropped 1 alternatives.
2025-11-29,Egypt,Revenue,2017-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 44.27% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2018-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 37.99% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2019-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 36.61% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2020-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 35.08% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2021-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 31.65% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2022-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 38.67% across 2 Yearly records.
2025-11-29,Egypt,Revenue,2023-01-01T00:00:00,duplicate_conflict,Retained maximum absolute value for provisional dataset; escalated for manual review.,GPT-5 Codex automation,fiscal_duplicates_manual_review.csv,Relative difference 39.24% across 2 Yearly records.
2025-11-29,Nigeria,Revenue,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2010-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2010-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2010-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2011-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2011-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Revenue,2011-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
